listing_id,brand,model,year,city,fuel_type,transmission,owner_number,km_driven,health_score,listing_price,is_promoted,conversion_target,ml_score,promotion_level
LID01236,Hyundai,Creta,2015,Pune,Diesel,Manual,First,99360,0.407,146118,0,0,0.4358,Standard
LID01237,Maruti,Baleno,2016,Chennai,Hybrid,Automatic,First,66549,0.538,229196,1,1,0.746,Standard
LID01238,Tata,Safari,2022,Kolkata,Electric,Automatic,Third,27979,0.688,611190,0,0,0.6706,Plus
LID01239,Toyota,Glanza,2019,Mumbai,Hybrid,Manual,First,59785,0.718,715811,0,1,0.8012,Plus
LID01240,Honda,City,2023,Ahmedabad,Petrol,Automatic,Second,70653,0.722,1100708,1,1,0.9486,Plus
LID01241,Maruti,Swift,2017,Chennai,Petrol,Automatic,Second,72853,0.532,275099,1,0,0.6602,Standard
LID01242,Mahindra,Bolero,2012,Bengaluru,Electric,Automatic,First,50381,0.411,494037,1,0,0.3452,Standard
LID01243,Kia,Carens,2015,Chennai,Petrol,Automatic,Second,32593,0.474,421658,0,0,0.4273,Standard
LID01244,Hyundai,Creta,2021,Kolkata,CNG,Automatic,First,163191,0.54,523155,0,0,0.5746,Plus
LID01245,Hyundai,Creta,2018,Delhi,Petrol,Manual,First,106663,0.559,401280,0,0,0.5329,Plus
LID01246,BMW,X1,2020,Mumbai,CNG,Automatic,Second,45624,0.744,2019794,0,0,0.5882,Plus
LID01247,Hyundai,Verna,2022,Jaipur,Petrol,Manual,Second,71836,0.673,431717,0,0,0.6198,Standard
LID01248,Honda,City,2022,Mumbai,CNG,Manual,Second,18914,0.792,964714,1,1,0.9906,Premium
LID01249,Honda,WR-V,2014,Bengaluru,Petrol,Automatic,Second,38807,0.51,371735,1,1,0.7396,Standard
LID01250,Honda,Amaze,2021,Bengaluru,Petrol,Manual,First,23514,0.788,709489,0,1,0.8228,Premium
LID01251,Honda,Amaze,2020,Kolkata,Diesel,Manual,Second,58412,0.657,572248,1,0,0.678,Standard
LID01252,Maruti,Ciaz,2013,Hyderabad,Diesel,Automatic,First,83128,0.404,180845,0,0,0.3582,Standard
LID01253,Tata,Nexon,2022,Kolkata,Petrol,Automatic,First,92268,0.716,319722,0,0,0.701,Plus
LID01254,Maruti,Ciaz,2018,Delhi,Petrol,Automatic,Second,42437,0.552,209771,1,0,0.6755,Plus
LID01255,Hyundai,Venue,2013,Ahmedabad,Diesel,Manual,First,61533,0.429,155647,0,0,0.4285,Standard
LID01256,Hyundai,Tucson,2018,Pune,Hybrid,Manual,Second,45513,0.626,374160,1,1,0.8448,Standard
LID01257,Mercedes,E-Class,2022,Mumbai,Petrol,Manual,Second,29875,0.747,4539025,1,1,0.7906,Premium
LID01258,Maruti,WagonR,2016,Pune,Diesel,Automatic,First,171268,0.386,120439,0,0,0.4195,Standard
LID01259,Hyundai,i20,2011,Delhi,Hybrid,Automatic,Second,47036,0.298,100000,1,0,0.3771,Standard
LID01260,Tata,Harrier,2021,Ahmedabad,CNG,Automatic,Second,137607,0.507,437589,1,0,0.6348,Plus
LID01261,Honda,CR-V,2020,Bengaluru,Hybrid,Automatic,First,79439,0.723,750048,0,0,0.5971,Plus
LID01262,Kia,Seltos,2023,Pune,Petrol,Automatic,First,61085,0.906,1343993,1,1,0.971,Premium
LID01263,Honda,WR-V,2019,Bengaluru,Diesel,Automatic,First,19843,0.736,736822,0,0,0.6135,Plus
LID01264,Hyundai,i20,2020,Hyderabad,Petrol,Automatic,Second,51470,0.635,425476,0,0,0.5347,Standard
LID01265,Honda,WR-V,2015,Delhi,CNG,Automatic,Second,76014,0.475,270821,0,0,0.4921,Standard
LID01266,Hyundai,i20,2016,Delhi,Petrol,Manual,First,29778,0.604,270106,1,0,0.5744,Standard
LID01267,Honda,City,2017,Hyderabad,CNG,Automatic,First,70093,0.595,484131,0,1,0.7185,Standard
LID01268,Tata,Safari,2022,Delhi,Diesel,Manual,First,83564,0.725,541026,0,0,0.6613,Plus
LID01269,Mahindra,Scorpio,2020,Bengaluru,Diesel,Manual,Second,192558,0.423,677653,0,1,0.7004,Plus
LID01270,Hyundai,Tucson,2021,Kolkata,CNG,Manual,First,29434,0.833,439031,0,0,0.6892,Plus
LID01271,Hyundai,Venue,2018,Jaipur,Diesel,Automatic,First,75693,0.651,250112,0,0,0.5641,Plus
LID01272,Hyundai,Tucson,2015,Kolkata,Petrol,Manual,First,56060,0.427,247742,1,1,0.7748,Standard
LID01273,Kia,Seltos,2015,Mumbai,Diesel,Automatic,Third,97703,0.186,245384,0,0,0.3331,Plus
LID01274,Honda,Jazz,2022,Kolkata,Diesel,Manual,First,103923,0.769,1116168,0,0,0.6635,Plus
LID01275,Hyundai,i20,2022,Delhi,CNG,Manual,First,13114,0.957,677818,1,1,1.0,Premium
LID01276,Maruti,Baleno,2022,Chennai,Diesel,Manual,First,34233,0.813,659394,0,1,0.8107,Plus
LID01277,Mahindra,Thar,2018,Pune,Petrol,Manual,Second,22263,0.636,545599,0,0,0.5902,Standard
LID01278,Maruti,Swift,2019,Bengaluru,Petrol,Manual,First,57263,0.686,303632,1,0,0.6738,Standard
LID01279,Maruti,Ciaz,2013,Ahmedabad,Petrol,Automatic,First,35272,0.478,110537,0,0,0.4156,Standard
LID01280,Hyundai,Creta,2015,Kolkata,Diesel,Manual,Second,38520,0.532,271259,1,0,0.5384,Standard
LID01281,Maruti,Swift,2019,Bengaluru,Petrol,Manual,Second,127146,0.475,344720,0,1,0.7113,Standard
LID01282,Maruti,Swift,2020,Mumbai,Petrol,Manual,First,35327,0.707,188267,0,1,0.7495,Plus
LID01283,Hyundai,Creta,2021,Ahmedabad,Hybrid,Automatic,Second,47516,0.719,354904,0,0,0.692,Plus
LID01284,Kia,Seltos,2021,Bengaluru,Electric,Manual,First,84079,0.807,1192389,0,0,0.6706,Premium
LID01285,Tata,Safari,2020,Mumbai,Petrol,Automatic,Third,131985,0.445,217729,0,0,0.4949,Standard
LID01286,Mahindra,Bolero,2015,Mumbai,Diesel,Automatic,First,111100,0.442,423764,0,0,0.4268,Standard
LID01287,Maruti,Vitara Brezza,2022,Kolkata,Electric,Automatic,Second,47957,0.839,335346,0,0,0.6953,Plus
LID01288,Maruti,Swift,2016,Pune,CNG,Automatic,First,58021,0.563,198091,1,0,0.5479,Standard
LID01289,Hyundai,Tucson,2022,Delhi,Diesel,Manual,Second,39770,0.81,681655,0,0,0.6709,Premium
LID01290,Tata,Tiago,2022,Chennai,Diesel,Manual,First,44927,0.816,534562,1,0,0.7749,Plus
LID01291,BMW,X5,2022,Chennai,Petrol,Automatic,First,45575,0.846,2529386,1,1,0.9082,Premium
LID01292,Hyundai,Creta,2020,Mumbai,Electric,Automatic,Third,24515,0.547,448827,1,1,0.8187,Standard
LID01293,Hyundai,Tucson,2012,Bengaluru,CNG,Manual,First,68477,0.328,112551,1,0,0.4252,Standard
LID01294,Hyundai,i20,2014,Delhi,Diesel,Manual,First,122242,0.345,174458,0,0,0.367,Standard
LID01295,Tata,Tiago,2017,Mumbai,Petrol,Manual,First,77974,0.539,313752,1,1,0.8112,Standard
LID01296,Honda,Jazz,2020,Ahmedabad,Petrol,Manual,First,53590,0.718,823508,1,1,0.8225,Plus
LID01297,Maruti,Vitara Brezza,2019,Ahmedabad,Petrol,Manual,First,40270,0.718,182653,0,0,0.615,Standard
LID01298,Maruti,Baleno,2021,Chennai,Petrol,Automatic,Second,100856,0.514,224954,0,0,0.5046,Plus
LID01299,Ford,Endeavour,2017,Chennai,Hybrid,Automatic,Second,41730,0.574,486159,0,0,0.546,Standard
LID01300,Mahindra,Thar,2023,Bengaluru,Petrol,Automatic,Second,24627,0.82,1378199,0,0,0.7724,Premium
LID01301,Tata,Tiago,2015,Kolkata,CNG,Manual,Second,18895,0.542,177532,0,0,0.4735,Standard
LID01302,Volkswagen,Vento,2021,Kolkata,Petrol,Automatic,First,77134,0.736,838968,0,1,0.7912,Standard
LID01303,Hyundai,Tucson,2020,Pune,CNG,Automatic,First,75974,0.669,324191,0,0,0.6627,Standard
LID01304,Mahindra,Thar,2018,Kolkata,Petrol,Automatic,First,17804,0.694,443281,1,1,0.8815,Standard
LID01305,Tata,Tigor,2015,Bengaluru,Petrol,Automatic,First,53819,0.477,211730,1,0,0.5725,Standard
LID01306,Mahindra,XUV300,2019,Pune,CNG,Manual,First,21615,0.659,1099494,0,0,0.5895,Plus
LID01307,Toyota,Urban Cruiser,2015,Pune,Diesel,Manual,Second,33405,0.485,509143,0,0,0.3677,Standard
LID01308,Honda,City,2013,Ahmedabad,Petrol,Automatic,First,68421,0.526,272994,0,0,0.477,Standard
LID01309,Honda,CR-V,2020,Ahmedabad,Diesel,Manual,First,52541,0.733,756035,0,0,0.6137,Plus
LID01310,BMW,3 Series,2023,Hyderabad,Petrol,Manual,Second,50775,0.717,4583002,0,0,0.5906,Plus
LID01311,Tata,Safari,2012,Bengaluru,Petrol,Automatic,First,63462,0.443,176346,0,0,0.3886,Standard
LID01312,Toyota,Urban Cruiser,2015,Bengaluru,Petrol,Automatic,First,59616,0.515,311945,0,0,0.4453,Standard
LID01313,Maruti,Vitara Brezza,2018,Chennai,Petrol,Manual,First,59401,0.679,218687,1,0,0.6233,Standard
LID01314,Maruti,WagonR,2016,Delhi,Hybrid,Manual,First,38800,0.601,180376,0,0,0.4853,Standard
LID01315,Mahindra,XUV300,2016,Ahmedabad,Electric,Manual,First,95315,0.581,495006,1,0,0.51,Standard
LID01316,Tata,Tiago,2017,Bengaluru,Diesel,Manual,First,75688,0.614,163236,0,0,0.5785,Standard
LID01317,Toyota,Urban Cruiser,2019,Mumbai,Petrol,Manual,First,43170,0.677,774712,1,1,0.8283,Premium
LID01318,Hyundai,Creta,2023,Hyderabad,Electric,Automatic,First,71467,0.835,590697,0,0,0.6827,Plus
LID01319,Honda,City,2020,Mumbai,Electric,Manual,Second,139814,0.377,537891,0,1,0.6577,Standard
LID01320,Toyota,Glanza,2017,Delhi,CNG,Automatic,First,206951,0.457,679277,1,1,0.773,Plus
LID01321,Maruti,Ciaz,2016,Pune,Diesel,Automatic,First,57095,0.601,173970,1,0,0.6023,Standard
LID01322,Honda,WR-V,2021,Chennai,Petrol,Automatic,First,25786,0.789,822792,0,0,0.6631,Plus
LID01323,Kia,Carnival,2011,Chennai,Petrol,Automatic,Third,50920,0.162,156502,0,0,0.2584,Standard
LID01324,Kia,Carens,2020,Jaipur,Diesel,Automatic,First,133861,0.527,939281,1,0,0.5538,Plus
LID01325,Maruti,Vitara Brezza,2015,Delhi,Petrol,Manual,First,57133,0.58,179172,0,0,0.4177,Standard
LID01326,Maruti,WagonR,2021,Delhi,Diesel,Automatic,First,49317,0.822,321536,1,1,0.8978,Plus
LID01327,Maruti,Swift,2018,Chennai,Petrol,Automatic,First,89396,0.558,179188,0,0,0.5311,Standard
LID01328,Tata,Nexon,2019,Hyderabad,Petrol,Automatic,First,44852,0.69,257215,1,0,0.6538,Standard
LID01329,Ford,Endeavour,2017,Bengaluru,Petrol,Manual,First,52302,0.542,246912,1,1,0.8158,Standard
LID01330,Tata,Tiago,2015,Bengaluru,Diesel,Manual,First,49998,0.553,237938,1,1,0.772,Standard
LID01331,Tata,Harrier,2016,Mumbai,Petrol,Automatic,First,35764,0.624,300759,1,1,0.8168,Standard
LID01332,Toyota,Innova Crysta,2018,Delhi,Petrol,Manual,First,53032,0.627,412292,0,0,0.6332,Plus
LID01333,Mahindra,XUV700,2013,Ahmedabad,Petrol,Manual,First,52792,0.444,529663,1,0,0.4942,Standard
LID01334,Tata,Nexon,2020,Mumbai,Petrol,Automatic,First,57360,0.787,393594,0,1,0.7872,Plus
LID01335,Kia,Sonet,2022,Chennai,Petrol,Manual,Second,129638,0.605,1246172,1,1,0.9288,Plus
LID01336,Hyundai,Creta,2021,Hyderabad,Electric,Manual,First,75789,0.622,365300,0,0,0.6286,Plus
LID01337,Hyundai,i20,2021,Delhi,Petrol,Manual,First,64331,0.776,333178,0,1,0.9043,Plus
LID01338,Hyundai,Verna,2016,Mumbai,Diesel,Manual,Second,60800,0.426,151020,0,0,0.4095,Standard
LID01339,Maruti,Baleno,2020,Delhi,CNG,Manual,Third,24253,0.632,286607,0,0,0.5719,Standard
LID01340,Toyota,Fortuner,2021,Mumbai,Petrol,Manual,Second,163263,0.49,821828,0,1,0.7595,Plus
LID01341,Hyundai,Creta,2017,Mumbai,Diesel,Automatic,First,55756,0.706,426429,0,1,0.7593,Plus
LID01342,Ford,Aspire,2017,Bengaluru,Petrol,Automatic,First,21835,0.643,309958,0,1,0.7488,Standard
LID01343,Tata,Harrier,2019,Delhi,Diesel,Manual,First,131672,0.528,487761,0,0,0.4269,Plus
LID01344,Mahindra,Scorpio,2015,Mumbai,Diesel,Automatic,Second,77416,0.383,671846,1,0,0.4804,Plus
LID01345,Maruti,Vitara Brezza,2023,Delhi,Petrol,Manual,Second,55381,0.735,705338,0,0,0.6846,Plus
LID01346,Hyundai,Tucson,2018,Jaipur,Petrol,Automatic,First,18709,0.73,246088,0,0,0.5469,Standard
LID01347,Hyundai,i20,2014,Hyderabad,Hybrid,Automatic,First,249968,0.222,131328,0,0,0.323,Standard
LID01348,Maruti,Vitara Brezza,2020,Mumbai,Petrol,Manual,Third,122291,0.382,206704,0,1,0.7467,Standard
LID01349,Volkswagen,Vento,2014,Hyderabad,Petrol,Manual,First,49927,0.527,686085,0,0,0.5216,Standard
LID01350,Maruti,WagonR,2022,Bengaluru,Petrol,Automatic,First,44645,0.816,264741,0,0,0.7793,Plus
LID01351,Maruti,Swift,2018,Bengaluru,Diesel,Automatic,First,17029,0.638,251679,1,1,0.8637,Standard
LID01352,Tata,Tiago,2022,Chennai,Petrol,Automatic,First,117342,0.779,424945,1,0,0.7606,Plus
LID01353,Maruti,Baleno,2021,Mumbai,Diesel,Automatic,First,72166,0.711,305722,0,1,0.8116,Plus
LID01354,Kia,Carens,2020,Bengaluru,Hybrid,Manual,First,44500,0.764,543806,0,0,0.6485,Plus
LID01355,Tata,Tigor,2022,Hyderabad,Petrol,Manual,Third,57330,0.697,349124,1,0,0.7347,Standard
LID01356,Tata,Tiago,2022,Delhi,Petrol,Automatic,First,86064,0.78,420080,1,1,0.9147,Plus
LID01357,Tata,Tigor,2022,Chennai,Petrol,Manual,First,45827,0.786,500272,0,0,0.6053,Plus
LID01358,Hyundai,Tucson,2023,Delhi,Petrol,Automatic,First,40869,0.916,574143,0,1,0.8814,Plus
LID01359,BMW,3 Series,2022,Bengaluru,Diesel,Automatic,First,113288,0.736,4784154,0,0,0.5995,Premium
LID01360,BMW,X3,2018,Jaipur,Petrol,Manual,Second,77243,0.512,3103018,0,0,0.4614,Plus
LID01361,Honda,WR-V,2023,Kolkata,Hybrid,Manual,Third,77512,0.645,612864,0,0,0.6938,Plus
LID01362,Maruti,WagonR,2014,Ahmedabad,CNG,Automatic,First,65184,0.453,138325,1,0,0.4916,Standard
LID01363,Toyota,Glanza,2021,Chennai,Diesel,Automatic,Second,36853,0.722,967622,0,0,0.6774,Plus
LID01364,Hyundai,i20,2019,Ahmedabad,Petrol,Automatic,First,67794,0.761,454635,0,0,0.6049,Plus
LID01365,Toyota,Fortuner,2016,Mumbai,Diesel,Automatic,First,26084,0.535,649829,0,0,0.4483,Plus
LID01366,Honda,Amaze,2019,Bengaluru,CNG,Automatic,Third,41635,0.598,319947,1,1,0.8216,Standard
LID01367,Hyundai,Tucson,2014,Jaipur,Petrol,Automatic,Second,60292,0.402,113431,0,0,0.441,Standard
LID01368,Maruti,WagonR,2011,Mumbai,Petrol,Automatic,Second,18858,0.393,100000,0,0,0.4203,Standard
LID01369,Hyundai,Venue,2014,Pune,CNG,Automatic,Second,47201,0.436,166502,1,0,0.4706,Standard
LID01370,Maruti,Ciaz,2017,Pune,Petrol,Manual,Second,42252,0.57,201616,0,0,0.4766,Standard
LID01371,BMW,X3,2016,Chennai,Petrol,Manual,First,47223,0.521,1978111,0,0,0.4931,Plus
LID01372,Maruti,WagonR,2019,Hyderabad,Diesel,Automatic,First,27954,0.701,258976,0,0,0.5846,Standard
LID01373,Hyundai,Creta,2016,Mumbai,Petrol,Automatic,First,71001,0.504,160778,0,0,0.4703,Standard
LID01374,Ford,Endeavour,2018,Mumbai,Diesel,Automatic,First,66164,0.528,398674,0,0,0.5302,Standard
LID01375,Volkswagen,Taigun,2011,Delhi,Electric,Manual,Second,56793,0.224,395929,1,0,0.4099,Standard
LID01376,Maruti,Swift,2017,Delhi,Petrol,Manual,Second,30805,0.567,278128,0,0,0.5194,Standard
LID01377,Tata,Nexon,2022,Bengaluru,Petrol,Automatic,Second,34727,0.816,729092,0,1,0.8794,Plus
LID01378,Mahindra,Scorpio,2018,Bengaluru,Diesel,Manual,Second,92855,0.608,1064510,0,0,0.5121,Plus
LID01379,Volkswagen,Tiguan,2020,Ahmedabad,Diesel,Manual,First,10996,0.879,1081950,1,0,0.7818,Plus
LID01380,Hyundai,Venue,2017,Jaipur,CNG,Automatic,Second,41646,0.463,203507,0,0,0.4751,Standard
LID01381,Hyundai,i20,2023,Jaipur,Electric,Automatic,First,16907,0.895,500403,0,0,0.7399,Plus
LID01382,Kia,Carens,2019,Chennai,Electric,Manual,Second,41000,0.607,985650,0,0,0.5624,Plus
LID01383,Kia,Carnival,2021,Ahmedabad,CNG,Manual,First,27648,0.85,1156629,1,1,0.9307,Premium
LID01384,Toyota,Urban Cruiser,2023,Hyderabad,Diesel,Manual,Second,78382,0.775,1384434,1,1,0.9629,Premium
LID01385,BMW,X1,2016,Bengaluru,Petrol,Manual,Second,19224,0.584,1964484,0,1,0.6489,Plus
LID01386,Hyundai,Verna,2015,Mumbai,Diesel,Automatic,Second,156569,0.216,162499,0,0,0.3648,Standard
LID01387,Hyundai,Verna,2014,Jaipur,Electric,Automatic,Second,92312,0.383,260169,0,0,0.5056,Standard
LID01388,Hyundai,Creta,2016,Chennai,Electric,Automatic,Second,27681,0.511,392257,1,0,0.5436,Standard
LID01389,Toyota,Innova Crysta,2015,Bengaluru,CNG,Manual,Second,27360,0.534,403397,1,1,0.7559,Standard
LID01390,Tata,Tiago,2013,Bengaluru,Petrol,Manual,Second,95919,0.275,100000,0,0,0.2882,Standard
LID01391,Hyundai,Creta,2021,Bengaluru,Electric,Automatic,First,126777,0.647,498682,0,0,0.5731,Plus
LID01392,Volkswagen,Polo,2020,Bengaluru,Electric,Automatic,Second,42953,0.712,1534621,0,0,0.5609,Plus
LID01393,Hyundai,Venue,2022,Chennai,Hybrid,Automatic,Second,30757,0.735,422188,0,0,0.6619,Standard
LID01394,BMW,X3,2014,Bengaluru,Diesel,Automatic,Third,49066,0.436,1187785,0,0,0.3824,Plus
LID01395,Mahindra,Bolero,2016,Bengaluru,Petrol,Automatic,Second,19223,0.667,330657,0,0,0.5315,Standard
LID01396,Toyota,Urban Cruiser,2018,Pune,Petrol,Manual,First,96109,0.634,527659,1,0,0.6131,Standard
LID01397,Maruti,Ciaz,2022,Ahmedabad,Diesel,Manual,First,25854,0.827,337618,0,1,0.8501,Plus
LID01398,Ford,Aspire,2019,Hyderabad,Petrol,Manual,First,28080,0.712,427313,0,1,0.8193,Standard
LID01399,Ford,Aspire,2011,Mumbai,Petrol,Automatic,Second,26275,0.304,169923,0,0,0.3512,Standard
LID01400,Tata,Tigor,2021,Hyderabad,Petrol,Manual,Second,99210,0.598,470752,1,1,0.8834,Standard
LID01401,Hyundai,Venue,2022,Kolkata,Diesel,Manual,Second,51519,0.751,352690,0,0,0.641,Plus
LID01402,Maruti,Swift,2016,Hyderabad,Petrol,Automatic,First,23739,0.653,243003,0,0,0.5854,Standard
LID01403,Volkswagen,Taigun,2022,Chennai,Petrol,Manual,Third,61999,0.702,2209374,0,0,0.5271,Plus
LID01404,Maruti,Vitara Brezza,2020,Bengaluru,Diesel,Automatic,Third,60629,0.551,321837,1,0,0.6301,Standard
LID01405,Hyundai,i20,2015,Ahmedabad,CNG,Automatic,Second,54121,0.436,199845,1,1,0.7379,Standard
LID01406,Hyundai,Creta,2021,Jaipur,Diesel,Manual,Second,77543,0.665,418320,1,1,0.8838,Plus
LID01407,Volkswagen,Taigun,2013,Delhi,Diesel,Manual,Second,44463,0.408,373455,0,0,0.3385,Standard
LID01408,Maruti,Ciaz,2021,Delhi,Petrol,Automatic,Second,14699,0.718,406472,0,1,0.8931,Plus
LID01409,Mahindra,Thar,2021,Delhi,Petrol,Manual,Second,68413,0.633,1407978,1,0,0.6211,Premium
LID01410,Hyundai,Creta,2019,Mumbai,CNG,Manual,Second,16146,0.699,428221,1,0,0.6324,Plus
LID01411,Hyundai,Tucson,2016,Bengaluru,CNG,Automatic,First,41816,0.525,260994,0,1,0.763,Standard
LID01412,Volkswagen,Vento,2016,Ahmedabad,Petrol,Automatic,First,37188,0.604,595536,1,1,0.799,Standard
LID01413,Maruti,Ciaz,2010,Chennai,Diesel,Automatic,Second,30557,0.31,100000,0,0,0.2703,Standard
LID01414,Tata,Nexon,2023,Bengaluru,Petrol,Manual,Second,158741,0.546,720873,0,1,0.867,Plus
LID01415,Maruti,WagonR,2021,Pune,Hybrid,Automatic,First,55336,0.791,356898,0,0,0.676,Plus
LID01416,Tata,Tiago,2018,Mumbai,Diesel,Manual,First,18610,0.844,437554,1,1,0.9266,Plus
LID01417,Maruti,WagonR,2021,Chennai,Electric,Manual,Second,61735,0.589,542558,1,1,0.863,Standard
LID01418,Volkswagen,Taigun,2018,Mumbai,Diesel,Automatic,First,32406,0.627,815714,0,1,0.7692,Standard
LID01419,Tata,Tiago,2013,Mumbai,Petrol,Manual,Second,30461,0.404,137682,1,1,0.6486,Standard
LID01420,Kia,Sonet,2019,Delhi,Diesel,Manual,Second,46379,0.606,864328,0,1,0.8402,Premium
LID01421,Mahindra,Bolero,2023,Delhi,Diesel,Automatic,Second,31154,0.776,1717151,1,1,0.981,Premium
LID01422,Mahindra,Scorpio,2019,Pune,Petrol,Automatic,First,134629,0.47,462213,0,0,0.4876,Standard
LID01423,Kia,Sonet,2017,Bengaluru,Petrol,Manual,First,59182,0.568,407759,0,0,0.4941,Standard
LID01424,Honda,Amaze,2014,Bengaluru,Petrol,Automatic,First,66786,0.483,320106,0,0,0.3759,Standard
LID01425,Maruti,Vitara Brezza,2020,Delhi,Diesel,Manual,Third,106335,0.454,215194,0,0,0.5268,Standard
LID01426,Maruti,Vitara Brezza,2022,Bengaluru,Electric,Automatic,First,72188,0.829,536680,0,0,0.6888,Plus
LID01427,Tata,Harrier,2020,Hyderabad,Diesel,Manual,Third,64492,0.563,352568,0,0,0.6474,Standard
LID01428,Hyundai,Tucson,2019,Hyderabad,Diesel,Automatic,First,102999,0.673,534297,0,0,0.5733,Standard
LID01429,Maruti,Baleno,2019,Mumbai,CNG,Automatic,Second,176955,0.508,335746,0,0,0.5641,Standard
LID01430,Maruti,Vitara Brezza,2015,Mumbai,Diesel,Manual,First,267218,0.408,126509,0,1,0.6097,Standard
LID01431,Hyundai,Creta,2013,Delhi,Petrol,Manual,First,35188,0.497,145486,0,1,0.6735,Standard
LID01432,Toyota,Fortuner,2017,Bengaluru,Diesel,Automatic,Second,96516,0.445,809147,0,0,0.4849,Plus
LID01433,Maruti,Vitara Brezza,2018,Hyderabad,Diesel,Manual,First,35201,0.743,147176,0,0,0.608,Standard
LID01434,Ford,Figo,2019,Jaipur,Petrol,Manual,Second,30151,0.704,525265,1,1,0.8762,Standard
LID01435,Maruti,Swift,2021,Hyderabad,Diesel,Manual,First,43809,0.781,532930,0,1,0.8554,Plus
LID01436,Maruti,Vitara Brezza,2014,Pune,Petrol,Automatic,First,41259,0.569,179975,1,0,0.5674,Standard
LID01437,Maruti,Baleno,2016,Delhi,Petrol,Automatic,First,29804,0.65,269435,0,0,0.5186,Standard
LID01438,Toyota,Glanza,2012,Hyderabad,CNG,Manual,First,105035,0.375,308771,0,0,0.2773,Standard
LID01439,Honda,Jazz,2012,Hyderabad,Diesel,Automatic,First,27839,0.422,293312,0,1,0.5767,Standard
LID01440,BMW,X3,2012,Mumbai,CNG,Automatic,Second,29063,0.381,1033294,0,0,0.4095,Plus
LID01441,Honda,WR-V,2021,Delhi,Petrol,Manual,First,57581,0.776,1019870,0,0,0.6219,Premium
LID01442,Maruti,Baleno,2023,Bengaluru,Diesel,Manual,Third,27363,0.681,345548,1,1,0.9057,Plus
LID01443,Honda,Jazz,2022,Chennai,Petrol,Automatic,Second,115393,0.603,502494,1,0,0.6247,Plus
LID01444,Maruti,Vitara Brezza,2018,Pune,Diesel,Manual,First,96584,0.555,327744,0,0,0.4623,Standard
LID01445,BMW,5 Series,2021,Mumbai,Electric,Automatic,First,126429,0.563,4399497,0,0,0.4776,Premium
LID01446,Hyundai,i20,2011,Chennai,Petrol,Manual,First,11755,0.42,157688,0,1,0.566,Standard
LID01447,Honda,City,2015,Pune,Diesel,Manual,Second,47680,0.474,386475,0,0,0.4179,Standard
LID01448,Mercedes,GLE,2014,Chennai,Electric,Manual,First,56880,0.433,1843988,0,0,0.3995,Plus
LID01449,Toyota,Innova Crysta,2018,Delhi,Diesel,Automatic,Second,110929,0.46,503836,0,1,0.6799,Standard
LID01450,Toyota,Glanza,2018,Mumbai,Diesel,Automatic,Second,45940,0.574,721586,0,0,0.6141,Plus
LID01451,Kia,Seltos,2022,Hyderabad,Hybrid,Automatic,Second,28524,0.734,1029134,1,1,0.8842,Plus
LID01452,Tata,Harrier,2018,Bengaluru,Petrol,Manual,First,80693,0.543,406455,1,1,0.8245,Standard
LID01453,Maruti,WagonR,2023,Delhi,Petrol,Manual,Third,39626,0.673,375476,0,0,0.7025,Plus
LID01454,Hyundai,Tucson,2022,Kolkata,Electric,Manual,First,68734,0.761,548438,0,1,0.8758,Plus
LID01455,Hyundai,i20,2022,Pune,Diesel,Manual,First,22920,0.864,833266,1,1,1.0,Premium
LID01456,BMW,X5,2011,Kolkata,Petrol,Manual,Second,59584,0.34,966533,0,0,0.278,Standard
LID01457,Tata,Safari,2014,Bengaluru,Diesel,Manual,First,95458,0.447,175299,1,0,0.4531,Standard
LID01458,Hyundai,Creta,2012,Delhi,Petrol,Manual,First,95157,0.206,100000,1,0,0.3959,Standard
LID01459,Tata,Harrier,2023,Delhi,Electric,Manual,Second,37264,0.817,714099,0,0,0.6129,Plus
LID01460,Hyundai,Verna,2023,Delhi,Petrol,Manual,First,21622,1.0,917188,1,0,0.8478,Premium
LID01461,Ford,EcoSport,2020,Jaipur,Diesel,Manual,First,75329,0.751,637417,0,1,0.8215,Plus
LID01462,Mahindra,Scorpio,2023,Delhi,Electric,Manual,First,33510,0.875,2261343,0,0,0.6869,Premium
LID01463,Maruti,WagonR,2019,Delhi,Petrol,Manual,Second,32502,0.609,319354,0,0,0.5401,Standard
LID01464,BMW,X1,2012,Bengaluru,Diesel,Manual,Second,82112,0.308,945055,1,0,0.4187,Plus
LID01465,Maruti,WagonR,2013,Delhi,Electric,Automatic,First,143526,0.36,183295,1,0,0.4423,Standard
LID01466,Maruti,Swift,2019,Pune,Petrol,Manual,First,36842,0.883,276969,0,1,0.8322,Standard
LID01467,Toyota,Innova Crysta,2021,Chennai,Petrol,Automatic,Second,40996,0.741,985355,0,0,0.6468,Plus
LID01468,Tata,Safari,2013,Mumbai,Petrol,Manual,Second,33083,0.424,148452,0,0,0.4615,Standard
LID01469,Toyota,Fortuner,2014,Mumbai,CNG,Automatic,Third,50416,0.301,458191,0,0,0.3598,Standard
LID01470,Hyundai,Verna,2018,Mumbai,Diesel,Automatic,Second,86111,0.514,423758,1,1,0.7697,Standard
LID01471,Tata,Harrier,2014,Mumbai,Electric,Automatic,First,68661,0.453,245046,1,0,0.459,Standard
LID01472,Maruti,WagonR,2019,Bengaluru,Hybrid,Automatic,First,67051,0.639,355523,0,1,0.7237,Standard
